,Avatar (2009),"Lion King, The (1994)","Fast and the Furious, The (2001)",Toy Story (1995),Jurassic Park (1993),Twilight (2008),Pride & Prejudice (2005),"Notebook, The (2004)",17 Again (2009),"Twilight Saga: Eclipse, The (2010)",Aladdin (1992),Beauty and the Beast (1991),Mrs. Doubtfire (1993),Toy Story 2 (1999),"Hangover, The (2009)",Harry Potter and the Goblet of Fire (2005),Total
No Country for Old Men (2007),1.204874348430107,0.4090435375164224,0.6769867531131619,0.2544621714898014,0.52689575937408,0.4835522869353399,0.3846094319825277,0.20995987672140293,0.22129440911781068,0.22570951994156552,0.20800242575770878,0.1741416935267519,0.12189937125807918,0.46959711147161826,0.6795229022340616,0.6529263872681882,6.903477986138627
"Goofy Movie, A (1995)",0.28798995823214507,0.9138370435213748,0.20099825354631606,0.4715495390700209,0.3657033271075851,0.1135360329226055,0.21394318858512199,0.14729331733807483,0.20751681348908424,0.12709929240874437,1.1757366520154815,0.9250924725030155,0.5093804711201384,0.721126593670264,0.24368793695024213,0.27705499510307396,6.901545887583288
Mortal Kombat (1995),0.16936152147789696,1.0145898639453552,0.973363872261217,0.6162185733830552,0.98764390803262,-0.09151324076696339,0.031443187277668316,-0.0740199463098112,0.004684132738503138,0.016955546090628115,1.1708219221699745,0.6537935119547447,0.546836556849209,0.5023881489913694,0.18046678940637853,0.18560962238912185,6.888643969890968
"Silence of the Lambs, The (1991)",0.19002968935369619,1.0169589523044076,0.34458244998665644,0.7762586120739455,1.3897190186726502,-0.10641069410479903,0.043517106968821245,0.04383045143500562,-0.029811473063970043,-0.019459083642279787,0.8283815723318017,0.6606867327426722,0.6510453106323859,0.7546278528659569,0.23713948751523173,0.10656290092489071,6.887658886997073
"One, The (2001)",0.676516139920923,0.5352237411838436,1.3930938188831494,0.5743984193279397,0.6456248745551914,0.04801411882743803,0.03237837526829921,-0.018834078298608108,0.19116783001703758,-0.03300796666505451,0.4918033300430388,0.2646082751760815,0.33368239588173826,0.9514416495865317,0.4578545823680556,0.3428631385855679,6.886828644661173
15 Minutes (2001),0.4762813800071355,0.6187973020894083,0.7959800152866778,0.6641648679051738,0.515317326046581,0.2778013979357247,0.23848464032858843,0.1252423860352846,0.6056021493239712,-0.02769180991996753,0.5668799061487515,0.31262167878554553,0.3006911037241387,1.044323270108002,0.1899042304539646,0.17966650170467385,6.884066345963654
"Descent, The (2005)",0.6382608649952637,0.5665915102537484,0.7884261406302574,0.47695215214606573,0.6307790049806515,0.1586718945379843,0.3402745919780012,0.16798953025388097,-0.08505971455875005,0.10822075680726033,0.526887850511885,0.44682579596800265,0.38014727281836935,0.8075520868724784,0.2841646762369848,0.6446421262300839,6.881326540662168
Shaolin Soccer (Siu lam juk kau) (2001),0.7344754048010916,0.3343847977861848,1.3325967045682656,0.49342823840039907,0.31383054971971197,0.2810827275801516,0.58065734995069,0.23603572071378393,0.18869663196938746,0.07672631030939463,0.20800925566651968,0.2071724391252365,0.34980215216380367,0.7954866611548159,0.3274097543177433,0.41832336717298196,6.8781180654001615
"Great Muppet Caper, The (1981)",0.3489319500408873,0.5587254693673934,0.4742309942687788,0.49335933931646403,0.36458531370075564,0.30854141293697074,0.5389268827690805,0.18506503480675818,0.4496620162279422,-0.03093913576008216,0.7882393533504661,0.46652820427535263,0.3439262390445785,1.1589946323118847,0.22651351374887263,0.19302224029271162,6.868313460698815
Mad Max Beyond Thunderdome (1985),0.4636793865610403,0.6460195588783084,0.8864247644169356,0.8327504551789591,0.8949741476490373,0.01339034968831172,0.3245640585733945,0.029364559494822008,0.1618205566133865,0.05577807589502542,0.41154743044932496,0.5744602028958289,0.3679812959265366,0.7614979390724184,0.24111249318327455,0.1979006764250673,6.863265950901671
Volcano (1997),0.568761068591445,0.5122496396496755,0.704048976482349,0.5299444011150984,0.4415035244742922,0.08671946135147789,0.6013066146698904,0.1442903668131365,0.27409408166818344,0.13348862547141602,0.4848259814535996,0.4754694304778181,0.3187176245405827,0.8447200426351354,0.3724691650733038,0.36063052724630357,6.853239531713708
"Fast Five (Fast and the Furious 5, The) (2011)",0.9078569646421616,0.38514024010102277,1.1498586347190014,0.5396423976848739,0.5240173498552759,0.28906447112820566,-0.08532279087332055,-0.0617451569708308,0.5232385203350016,-0.027864324054380534,0.45755507458933586,0.10548289126862433,0.3217238367546198,0.7267856828825352,0.5618168864751388,0.5330508658105865,6.850301544347852
American History X (1998),0.7479783808849634,0.7553904231388444,0.7398218759915915,0.6961507612139178,0.4201153807762652,0.2675978023878618,0.27636884958942726,0.12491516721599841,0.24030059707331586,0.12803489471256044,0.3690473314003742,0.05156434570980662,0.3318190504965455,0.7572666129785653,0.593459968455861,0.34812046859635243,6.8479519106222515
Naked Gun 33 1/3: The Final Insult (1994),0.29434626205806885,1.0328221459640958,0.5637516533318537,0.6140566560128514,1.1550276974779825,-0.04677595236228037,0.029986553582507992,-0.03246303434916993,0.06944955851084664,-0.04152508559798753,1.0392507895643412,0.5476442508367277,0.6690679328087012,0.6008836384211496,0.16092754206822166,0.1871102784343891,6.843560886762299
Big Momma's House (2000),0.39717925563385986,0.6390987839631477,0.7763893564126372,0.7601248827632396,0.39343365351670057,0.1810360069786062,0.05504257878624577,0.17142150531344147,0.3552908371278275,0.03643044080951156,0.4280324099120187,0.39873340856466566,0.5856357331941523,0.9967083597061934,0.3987064691965795,0.27012514582652764,6.843388827705354
Of Mice and Men (1992),0.3676321581358967,0.4320076908526199,0.7079765621310646,0.7541519289117988,0.576894974820498,0.14866404595341712,0.6881228738543366,0.08458314425749326,0.40357326655257436,-0.03883758888949937,0.5363089451289527,0.6445836180477172,0.37044977510960303,0.6828783634928408,0.18416816614508136,0.28611395239317633,6.829271876897572
Michael Collins (1996),0.2494205994315477,0.6082596011429774,0.33760090573021184,0.5051164098266374,0.6848972515272275,0.19593366341512392,0.6888562861597104,0.23872685483787054,0.4717404156409963,-0.03094782890300074,0.5318051569986442,0.6916933841798143,0.5762345133208892,0.6815918951151166,0.1039664658001717,0.28907545266853174,6.82397102689247
Now You See Me (2013),1.0750176369090223,0.5939497706617378,0.5828913765711211,0.31797471386871023,0.23327376643755032,0.4701082255009049,0.06841087310882299,0.16535932114482324,0.727958865018616,0.13050160773307992,0.18758189752194868,0.238210518691785,0.449396853298905,0.494662200672282,0.7197698168007328,0.3562415479770291,6.8113089919170715
Star Trek: Nemesis (2002),0.9949496227467458,0.6126494199004372,0.6003436838950059,0.5746789015185956,0.4477601912946289,0.05514401213483774,0.34012599962353496,-0.025318428720604986,0.22726114198424155,-0.04050206941963942,0.6471891366371882,0.39369090911644516,0.3349954254686145,0.9858636441286848,0.35946268196311254,0.2928286946389918,6.801122966910819
Akira (1988),0.6432794816365349,0.38727953125745224,0.8236893596665702,0.515014839387168,0.7545397283696516,0.21198511510589535,0.3180893685246826,0.2919223512121688,0.21346776414732063,0.018600688946809985,0.35242230733106716,0.29433312729469746,0.35403808834368444,0.9499498976347004,0.31580195356734275,0.35437038389651704,6.798783986322263
Divergent (2014),1.082206484902667,0.4630336405963139,0.3013416830264434,0.24293992318206414,0.023156681697309646,0.4508122157732756,0.5857265482995013,0.32336341137299845,0.5842664080897205,0.41144703375198527,0.5372569323810183,0.2387264794459575,0.25214445351608794,0.4886116299433743,0.3166214896918701,0.494807780634837,6.796462796305424
How the Grinch Stole Christmas! (1966),0.4392447740002214,0.7093024715643582,0.28402757946511104,0.684973137433865,0.46588263651990375,0.14701591159154723,0.5280534416440466,0.15158187132178338,-0.08402836378391344,0.10516518486160904,0.7811794378539176,0.7451958958427508,0.39802834427859735,0.5543507876035512,0.4036294330149941,0.4766299695618213,6.790232512774164
"Virgin Suicides, The (1999)",0.38798469690838094,0.35840966687232945,0.376203582531921,0.6016832419362699,0.4370867558454168,0.3358581632198236,1.0385442030381042,0.31920791093299694,0.4663812120982712,0.17174479086013195,0.36588261722258436,0.3484017927890786,0.29072426563294,0.7390905747100235,0.1409753034482731,0.40965566389610836,6.787834441942653
Monty Python's And Now for Something Completely Different (1971),0.44122045090198925,0.4845468130204314,0.19979057566311315,1.0628642179741863,0.5862854932193033,-0.058240113832892106,0.41960888477293445,0.3645473001922599,-0.13792120955357284,0.1269630013241789,0.6919256255352648,0.5298220316083971,0.5701163481858871,1.0537986056349178,0.17288410731591067,0.2772210349199426,6.785433166882251
Fight Club (1999),0.9718301446795882,0.4834694131333084,0.7517320647358203,0.6988106006837309,0.35048854524384826,0.24810419412036963,0.26237563309292383,0.23509062084133342,0.211199257004155,0.1283039840827864,0.26532689384373287,-0.05871705373290971,0.1905718147357392,1.008519703836683,0.5855462473308098,0.446987776426696,6.779639840058616
"Graduate, The (1967)",0.43011048886831516,-0.04565650539153764,0.45973134973386165,0.4785232334385111,0.5060984009384909,0.7651876612701904,0.7375137686333427,0.2884186968920616,0.7446413994318901,0.33296276113235707,0.1646234820652726,0.20006816062229646,0.31866130694128547,0.6103348100629549,0.3844421776172857,0.3915647158668726,6.76722590812345
Highlander (1986),0.3830336910039645,0.3993941723519235,0.5775107296906913,0.9058576966970111,0.9984768075382107,0.11440568790946291,0.1936677771973947,0.10139143382114327,0.4405462148674225,0.021146595052031914,0.5629437141865563,0.3788774932666593,0.3679790882246593,1.027609462416387,0.11028864017205439,0.18307026295983278,6.766199467355405
Moonraker (1979),0.4092144900268228,0.4687159834601687,0.5054884295764275,0.7595018591685185,0.6929310024580027,0.008166371533865279,0.31302774678235945,0.25195391896744024,0.1553923223103673,0.010423565332892978,0.7539743030713641,0.4915807640000639,0.5412129726312007,0.7611292903254387,0.3088386218361234,0.33357211312749163,6.765123754608548
European Vacation (aka National Lampoon's European Vacation) (1985),0.49194462266468486,0.45719128257293973,0.45520154959475806,0.5136226869694259,0.44480792963245774,0.12727233290046389,0.675166005835515,0.3758966092706162,0.35521906103413226,0.1015931507282017,0.5041962145054708,0.4146457281353525,0.4814715634627931,0.8066096134885319,0.2466271592031887,0.3099293847160202,6.761394894714552
Aliens (1986),0.6780111047961711,0.5119852037761842,0.5945912226847141,0.936067804000814,1.4145481148234362,0.035819043218435306,0.006222795040591676,0.06853055778002701,0.1582320245590008,-0.08627548758988432,0.6311832040794776,0.25077331945134207,0.183489480699385,0.9446304555252507,0.25722849754676763,0.16990594032824244,6.754943280719956
Conan the Barbarian (1982),0.4852421822710787,0.40709507260337674,0.4964193688407416,0.5883362013831682,0.8902908994472538,0.2160143488775351,0.3621687579773619,0.22057339881306576,0.4787877126194693,0.03676407893771579,0.6776620189714879,0.4404161483867949,0.2539892153011861,0.6536937727599714,0.2566871487810512,0.27957595124112194,6.74371627721238
Richie Rich (1994),0.16623126626782742,0.9995226570978384,0.14054526336059778,0.8127108861377614,0.7867477801201831,0.03835137398788835,0.18875121228110164,0.12573523283985724,0.010796352985366138,0.12544365074760952,1.009370399781228,0.7734003078668146,0.7314350931049729,0.38545550757711455,0.20803596225381427,0.22189579681485136,6.724428743224827
Angels in the Outfield (1994),0.16164089170675713,0.7879199462569276,0.9097416179759541,0.662600181085785,0.7254289238733682,-0.07362115712490529,0.13643919878618888,0.04147860270719606,-0.005702944362595074,-0.0460894269819756,0.9209770598193466,0.5673496347692002,0.5348846210394066,1.0295677839196673,0.13464337459957373,0.2267617768999237,6.714020084969819
Chocolat (2000),0.37295214126942583,0.7307540703030114,0.577493901806344,0.583807437055744,0.2709302249835932,0.27656443672342185,0.5558454501828716,0.39206540021832237,0.24525179970082076,0.10093776438197408,0.3058180551394143,0.4919771363962101,0.37217951493462476,0.9248682104577293,0.15449254071451077,0.3472115382283107,6.703149622496329
"Nightmare on Elm Street, A (1984)",0.47266206282329093,0.9689749128662363,0.6431067182628366,0.544374184130397,0.35800960896622697,0.009032012331996466,0.3061340619647174,0.06747669186058425,0.6298383500347788,-0.04676445047000992,0.7372058930610168,0.5576313764891734,0.2750996005830269,0.7653129587589197,0.16768273539698028,0.2432150773658187,6.698991794425991
22 Jump Street (2014),1.0630133965145263,0.22904186896697115,0.55447127435358,0.25857371132483853,0.16903086186096689,0.6284255346968451,0.07112345335316894,0.23406737628262142,1.4334190281271642,0.05750367716723555,0.2142682345253611,-0.13976913769006957,0.22972866536338823,0.526945975201396,0.7689181330281405,0.39817921846681925,6.696941271542953
Beverly Hills Cop III (1994),-0.10510363080545941,1.321272492182851,0.44883604373655545,0.5183090161754257,1.0201394713287801,-0.13598532342588435,-0.024115857289847515,0.021287918645433012,-0.04926038296697379,-0.04973211341008958,1.4409005092341254,0.9930416570247703,1.014243100669465,0.12213800052107673,0.04021503312483798,0.11827793069410816,6.694463865439175
Rocky III (1982),0.6058768946905038,0.3540815094366701,0.6422070268234907,0.8418253359291615,0.7922901980520184,0.411110760079722,0.3808179973493222,0.2409034457669667,0.21374224285376747,0.12516192768014617,0.4359877952917627,0.3640878890768813,0.3142974052466694,0.47248685693141745,0.2970159189524787,0.19807931053799951,6.689972514698978
"Shawshank Redemption, The (1994)",0.6326643039131253,0.9335504534387938,0.36837678382479044,0.832517232927163,0.7713539985653085,0.06441946430704025,0.05440059897227722,-0.013449495389857114,0.14087901424748403,0.007826409790529438,0.8167918343025018,0.4314879233807231,0.6208156817605867,0.4449597732886327,0.39264174988760897,0.1892507245317459,6.688486451748454
Metropolis (1927),0.5105065293579114,0.26770652498432024,0.43150389717337967,0.39657021007024534,0.49781165259522075,0.4896107903189791,0.6995609760941753,0.14056765960775008,0.8996546157845136,0.07677919917154304,0.44376695046337594,0.36926498850313016,0.3985063337884114,0.4209359271806857,0.26377854666587275,0.3813203101581651,6.68784511191768
Iron Man 3 (2013),1.464898704904476,0.458343259338587,0.5684141484127029,0.7002077029504334,0.3637199011205029,0.04089102469764442,-0.11497751214643037,0.053891459056567115,0.04615011885463174,-0.012505535431463813,0.3903373697534191,0.17658701284142606,0.2995959947088604,1.10398259483346,0.6029093400511747,0.5216954463799635,6.664141030325955
Psycho (1960),0.31158494986654117,0.42549188161009066,0.5997626115370547,0.787349099653477,0.5255935721365269,0.22336283898677564,0.5095165175133975,0.007031895862703708,0.34232233986562827,0.07104231468988091,0.5554293221865001,0.5049524343203611,0.37446894785257123,0.8251038045135748,0.30102312816955623,0.29726793039702565,6.661303589161665
"Good Night, and Good Luck. (2005)",0.3219935079128897,0.48815261481707517,0.4786416604974872,0.4362764746261919,0.3458926351248218,0.1802538085483241,0.8137097270991966,0.2653810382505522,0.5711497445794868,-0.04260076842810803,0.5752339453809209,0.4069343591557262,0.4197516801406943,0.7365497683697085,0.20326728146957584,0.4577369630768679,6.658324440621412
Mission: Impossible - Rogue Nation (2015),1.0776214192787106,0.7901235216524651,0.9257227660081631,0.9123682863543268,0.47687361468147565,-0.11153060574794417,-0.03580015674813359,-0.11926249885430099,-0.1034223211176061,0.11439738896742062,0.3909008846431078,0.17336113644050605,0.17924184261642254,1.1323272298757794,0.46382768395622076,0.38842654721904657,6.65517673922566
